X,Y,Number,Letter,Angle,Distance,Type,Rotation
11549.390625,-620.4165039062495,1,,26.961070822263267,1197.6961540815023,corners,36.0
11579.570556640625,-1334.7114257812495,2,,-161.45663106776647,1272.714956997095,corners,36.0
11984.5009765625,-1769.0202636718745,3,,26.924666969078046,1332.7109803278256,corners,36.0
8811.018692016602,-7835.0654296875,4,,-166.07931388750785,2034.2539524511976,corners,36.0
9258.899475097656,-8332.6875,5,,-0.2925522266947098,2102.9923144286786,corners,36.0
8180.223449707031,-9021.7958984375,6,,-109.04601548928066,2231.6736310646957,corners,36.0
8337.142669677734,-5797.26025390625,7,,25.060336529280704,2572.001550158699,corners,36.0
7521.6416015625,-5024.2841796875,8,,-141.61977719510452,2679.1852698346265,corners,36.0
7078.6907958984375,-4423.57568359375,9,,50.280962176467256,2763.001534857814,corners,36.0
5329.669921875,-3929.69140625,10,,-128.91348209261224,2945.982752882481,corners,36.0
4822.8515625,-3047.8134765625,11,,34.93331843558475,3050.6350981284845,corners,36.0
-443.9345703125,-1580.6708984375005,12,,-135.537659071418,3600.5689957422255,corners,36.0
-791.74609375,76.99999999999955,13,,78.13896702277137,3775.9620069666976,corners,36.0
-1373.6669921875,-167.83337402343795,14,,-83.4928059806544,3839.371658127725,corners,36.0
-1809.1650390625,-107.8207397460942,15,,81.51269427768005,3883.820321372085,corners,36.0
-2390.3896484375,97.9679565429683,16,,-157.50555604044234,3949.507568347574,corners,36.0
-1892.0537109375,1095.2366485595703,17,,-241.96179963456407,4075.8292433734478,corners,36.0
-295.0,1226.0,1,,83.13885979456322,4231.601301605875,lights,36.0
5032.000244140625,450.93402099609375,2,,-96.22609014232424,541.6349507421321,lights,36.0
9715.764526367188,-135.66979980468705,3,,82.41831825972687,1002.886532771895,lights,36.0
11963.4189453125,-1727.6374511718745,4,,27.033361033807083,1332.7109803278256,lights,36.0
10783.58349609375,-4457.40283203125,5,,-32.349379537549346,1645.6305457634662,lights,36.0
9542.518432617188,-6497.48291015625,6,,-214.35101286039253,1884.0610900183476,lights,36.0
8728.184112548828,-8822.76171875,7,,-52.66157804071897,2177.293459994972,lights,36.0
8084.63427734375,-7983.4140625,8,,-189.32644129685877,2347.8991918876864,lights,36.0
8347.78060913086,-6571.5205078125,9,,-9.541211635824851,2498.0527982218046,lights,36.0
7424.2564697265625,-4886.01025390625,10,,32.020524426511955,2706.4385950964747,lights,36.0
5875.14599609375,-4117.96533203125,11,,-95.55884523840487,2890.065641895299,lights,36.0
3700.1474609375,-2384.793701171875,12,,69.83353659408886,3182.8295231976435,lights,36.0
389.783203125,-1819.6425781250005,13,,-96.50267444624765,3510.7996751130613,lights,36.0
-599.65625,-497.89147949218795,14,,-2.2542251096553088,3713.4723173271113,lights,36.0
-1963.53515625,-86.05737304687545,15,,-97.39852208101573,3901.295503935192,lights,36.0
-1921.1708984375,1079.365493774414,16,,-237.92792917336172,4075.8292433734478,lights,36.0
-271.9716796875,1223.0093078613281,1,,82.85352324129298,15.29901906504513,sectors,36.0
5051.78564453125,448.75982666015625,2,,-96.3190023162331,541.6349507421321,sectors,36.0
9719.0537109375,-136.10192871093705,3,,82.55826012116174,1002.886532771895,sectors,36.0
12004.1337890625,-1828.8366699218745,4,,9.297388703907842,1339.7928849744862,sectors,36.0
10739.465576171875,-4527.6259765625,5,,-30.931925826884907,1645.6305457634662,sectors,36.0
9510.788391113281,-6544.10693359375,6,,-214.44921256661263,1884.0610900183476,sectors,36.0
8835.598190307617,-8744.9580078125,7,,-54.957092271516665,2167.963081539381,sectors,36.0
8081.155700683594,-8006.3720703125,8,,-188.48721307697858,2347.8991918876864,sectors,36.0
8366.630401611328,-6460.32666015625,9,,-6.641024225978839,2498.0527982218046,sectors,36.0
7455.908935546875,-4932.6806640625,10,,34.521747480320116,2692.7441202506316,sectors,36.0
6219.95361328125,-4126.5791015625,11,,-91.85831050401492,2849.405963024307,sectors,36.0
3740.5986328125,-2399.742919921875,12,,69.71776183056835,3182.8295231976435,sectors,36.0
498.546875,-1832.0773925781252,13,,-96.47756216429535,3510.7996751130613,sectors,36.0
-604.9365234375,-623.830200195313,14,,-2.7027353099514784,3703.4716118943397,sectors,36.0
-1819.0029296875,-106.3073120117192,15,,-98.78395942594786,3883.820321372085,sectors,36.0
-1974.455078125,1045.6966552734375,16,,-237.60388724027433,4063.8574202491754,sectors,36.0
