X,Y,Number,Letter,Angle,Distance,Type,Rotation
4771.724609375,-311.58404541015625,1,,-19.619778355844197,450.02924860096914,corners,336.0
5860.09423828125,2537.9111328125,2,,119.3221341305177,774.6725094506141,corners,336.0
9505.0419921875,3386.4375,3,,-37.291151606837836,1166.259224440399,corners,336.0
9645.8505859375,4719.64306640625,4,,165.64986856293584,1308.1153043025236,corners,336.0
11039.833984375,4957.83349609375,5,,-43.850316703260006,1465.3768746076687,corners,336.0
10980.7724609375,5853.3193359375,6,,32.325631062924295,1554.7098595545976,corners,336.0
6768.740234375,8445.9150390625,7,,148.0338184718013,2075.8676099125073,corners,336.0
11462.9208984375,10080.83984375,8,,-158.3022898540106,2681.9688381330348,corners,336.0
4857.88134765625,9353.474609375,9,,174.47359859106973,3443.387879012898,corners,336.0
5033.83984375,8539.8515625,10,,-0.3523880434576427,3525.0799692834066,corners,336.0
3465.40087890625,3532.689453125,11,,-37.50710788559681,4050.8836802737555,corners,336.0
-2846.72021484375,-431.93719482421875,12,,-175.44178792859057,4803.394192118917,corners,336.0
-1936.921142578125,-905.0927734375,13,,21.24766356118194,4917.583368383994,corners,336.0
-1995.5133056640625,-1766.189697265625,14,,-162.57154487645863,4992.318399730697,corners,336.0
-137.28958129882812,-1583.5972900390625,1,,104.63155501979774,5183.937758472945,lights,336.0
3475.883544921875,-747.98388671875,2,,-80.75989885510296,302.153316664646,lights,336.0
4979.54638671875,1889.7247314453125,3,,138.84349756078547,672.0874975541702,lights,336.0
7516.39013671875,3080.652099609375,4,,-82.2262502058719,964.9795207390482,lights,336.0
9637.2265625,4404.48193359375,5,,4.879808772388331,1274.7816113335698,lights,336.0
10123.9287109375,4913.16552734375,6,,84.04125497415552,1364.5170909961303,lights,336.0
10727.8427734375,6136.48779296875,7,,53.47091173233909,1589.565035603152,lights,336.0
7416.23095703125,7636.92138671875,8,,-113.8485603491513,1960.4788988627652,lights,336.0
7910.77490234375,8879.33203125,9,,82.68758530655872,2206.6213308773386,lights,336.0
10029.671875,8440.0830078125,10,,-99.21570139972957,2422.891801505411,lights,336.0
11184.72265625,8781.9130859375,11,,128.9995499670818,2546.4064145834736,lights,336.0
10656.2763671875,11018.8984375,12,,-123.11539673253931,2805.4665340271845,lights,336.0
7011.197265625,10246.1806640625,13,,107.90430100398359,3193.8486310669523,lights,336.0
4998.9521484375,8213.27734375,14,,-9.945571593505909,3558.101641987567,lights,336.0
3944.743408203125,4609.14697265625,15,,-18.057353744496254,3931.913517778446,lights,336.0
2131.796142578125,2628.546875,16,,121.07825867012693,4205.476876038936,lights,336.0
94.09977722167969,1449.9031982421875,17,,120.32977609427745,4448.5009617326805,lights,336.0
-2232.693603515625,156.5736541748047,18,,119.91679687040336,4720.5816862106385,lights,336.0
-1952.9276123046875,-1186.4647216796875,19,,166.0925235155315,4940.960511934582,lights,336.0
-1572.4022216796875,-1950.486083984375,20,,-81.65115205984695,5039.7836473226,lights,336.0
61.62574005126953,-1530.9395751953125,1,,105.06664526346931,5210.061606560798,sectors,336.0
3423.093017578125,-756.6787719726562,2,,99.36536613863481,302.153316664646,sectors,336.0
4990.53515625,1901.981689453125,3,,138.08496434015092,672.0874975541702,sectors,336.0
7536.79052734375,3083.34619140625,4,,-82.91391697558191,964.9795207390482,sectors,336.0
9639.4375,4379.8876953125,5,,5.292710960097519,1274.7816113335698,sectors,336.0
10234.4052734375,4901.4404296875,6,,81.76424006450488,1375.3544282459306,sectors,336.0
10580.705078125,6226.5810546875,7,,61.425208741819944,1610.5254610124618,sectors,336.0
7247.44921875,7713.0849609375,8,,-115.99774251724138,1973.4987184782835,sectors,336.0
7918.9365234375,8878.25390625,9,,82.4788156009216,2206.6213308773386,sectors,336.0
10017.5439453125,8442.3671875,10,,-102.12237916395536,2422.891801505411,sectors,336.0
11234.2099609375,8825.2099609375,11,,135.46513372728018,2561.8312778309983,sectors,336.0
10532.146484375,11091.7255859375,12,,-116.14166478247357,2821.7758000542085,sectors,336.0
7011.197265625,10246.1806640625,13,,107.81512101080214,3193.8486310669523,sectors,336.0
4956.796875,8011.876953125,14,,-11.998968038602488,3581.1406628432856,sectors,336.0
3908.878662109375,4499.6357421875,15,,-18.57666754915617,3947.7207657106615,sectors,336.0
2025.9464111328125,2565.00390625,16,,120.43290586571523,4223.018441934343,sectors,336.0
-34.2200813293457,1375.83935546875,17,,120.14325956619984,4466.307335844172,sectors,336.0
-2391.45556640625,69.48527526855469,18,,118.70315986643269,4731.795627869674,sectors,336.0
-1961.1326904296875,-1218.34619140625,19,,164.7283783990273,4940.960511934582,sectors,336.0
-1662.2568359375,-1960.535888671875,20,,-88.23447868226877,5034.635776813902,sectors,336.0
