X,Y,Number,Letter,Angle,Distance,Type,Rotation
2045.2357177734375,6685.8916015625,1,,66.66521149736246,362.0638520241872,corners,0.0
1769.6058349609375,3831.817626953125,2,,-18.440573067287406,659.2995611252011,corners,0.0
733.6047973632812,2809.591552734375,3,,29.283872373939637,835.2758186602982,corners,0.0
2716.9189453125,3031.772216796875,4,,-86.77139363570106,1050.9432183969768,corners,0.0
4555.51513671875,2861.585693359375,5,,95.34956286211948,1240.5497947588972,corners,0.0
6001.01171875,3518.558349609375,6,,-70.12544359743099,1409.7986571991826,corners,0.0
8671.6748046875,2879.995361328125,7,,-165.84312436013732,1709.8020716147132,corners,0.0
7340.24365234375,117.99333190917969,8,,108.73626160403413,2021.7407356892536,corners,0.0
5498.07763671875,848.86279296875,9,,-1.4836214508567382,2240.0856265709745,corners,0.0
7457.498046875,2120.50927734375,10,,-167.37565645128126,2505.4950010249486,corners,0.0
2016.62158203125,1550.578857421875,11,,79.03280221304747,3081.6278211104336,corners,0.0
1264.3878173828125,1672.33203125,12,,-38.19603534570552,3164.955240045703,corners,0.0
1540.923828125,-1313.8089599609375,13,,150.03500571783175,3475.0045602464356,corners,0.0
-881.4706420898438,-828.2156372070312,14,,30.844208408407265,3758.341379599853,corners,0.0
387.6895751953125,3475.796630859375,1,,-22.205749489959302,4202.582376558226,lights,0.0
1282.7158203125,5763.07373046875,2,,165.140296052544,220.89608792897462,lights,0.0
2018.72900390625,5380.60400390625,3,,-24.541052295950962,516.2097427954834,lights,0.0
1781.7249755859375,4298.9853515625,4,,5.3393235148930245,617.0252960298811,lights,0.0
1048.65478515625,3375.68798828125,5,,111.09493872132991,751.5646589420163,lights,0.0
1456.2939453125,2685.544189453125,6,,-72.37906854589049,918.823564015246,lights,0.0
4032.943115234375,2878.97607421875,7,,81.5831187137193,1192.3910198806927,lights,0.0
6219.853515625,3580.231689453125,8,,98.73973802355675,1426.9710948555712,lights,0.0
7342.37548828125,3625.067138671875,9,,88.01127757567511,1547.804725238959,lights,0.0
8708.9921875,2622.843505859375,10,,-3.138134651077611,1740.1128882540163,lights,0.0
7924.974609375,987.4739990234375,11,,-25.236982801079247,1915.0550624216116,lights,0.0
6420.86083984375,123.51839447021484,12,,-102.52414310062372,2113.6827715372992,lights,0.0
6546.3154296875,1448.7225341796875,13,,-82.46517051426666,2383.596096089764,lights,0.0
6720.544921875,2575.482666015625,14,,84.27901160304422,2584.8643740416187,lights,0.0
2895.618896484375,1883.3282470703125,15,,-68.18737472057346,2992.648711118959,lights,0.0
1274.115478515625,980.7213134765625,16,,-169.38907019461567,3239.012484284553,lights,0.0
1563.8651123046875,-676.6759033203125,17,,10.239211891708754,3399.837439696087,lights,0.0
11.596701622009277,-1501.8487548828125,18,,-109.79328898794967,3635.711634071144,lights,0.0
-964.9852905273438,2.5093231201171875,19,,161.99152985622533,3839.469660538182,lights,0.0
391.3127136230469,3485.005615234375,1,,-21.757615458804047,4220.589854184938,sectors,0.0
1259.4959716796875,5680.505859375,2,,163.25450396906632,220.89608792897462,sectors,0.0
1987.0953369140625,5311.62841796875,3,,-24.857420439237345,516.2097427954834,sectors,0.0
1785.069580078125,4259.578125,4,,6.40573286944721,632.1201228505092,sectors,0.0
1088.8770751953125,3390.578857421875,5,,109.44613313880144,751.5646589420163,sectors,0.0
1469.009765625,2689.003173828125,6,,-75.0351556750516,918.823564015246,sectors,0.0
3977.524169921875,2887.60693359375,7,,81.00776228937674,1176.0032602392873,sectors,0.0
6245.96923828125,3584.038818359375,8,,98.62563127339769,1426.9710948555712,sectors,0.0
7319.28369140625,3625.49462890625,9,,89.03335105230302,1547.804725238959,sectors,0.0
8708.798828125,2629.440185546875,10,,1.5847566406430338,1724.9168876862564,sectors,0.0
7917.90673828125,972.5667114257812,11,,-25.69160912999394,1915.0550624216116,sectors,0.0
6453.08544921875,116.44463348388672,12,,-102.36137697943332,2113.6827715372992,sectors,0.0
6487.4638671875,1440.780517578125,13,,-81.99813520217874,2371.2108903491835,sectors,0.0
6004.7138671875,2641.83154296875,14,,88.15494423934801,2658.6056142058237,sectors,0.0
2880.280517578125,1877.2569580078125,15,,-68.11377445784106,2992.648711118959,sectors,0.0
1207.334716796875,1313.7486572265625,16,,-171.38889460080412,3200.8576123221615,sectors,0.0
1549.765625,-598.7576904296875,17,,10.270760438314735,3399.837439696087,sectors,0.0
-16.45458221435547,-1492.1180419921875,18,,-108.59912681399294,3635.711634071144,sectors,0.0
-942.844482421875,71.63192749023438,19,,162.14698869844378,3839.469660538182,sectors,0.0
