X,Y,Number,Letter,Angle,Distance,Type,Rotation
758.1060791015625,6586.18017578125,1,,-32.94119674586171,420.03388621744284,corners,280.0
289.2606201171875,8810.6279296875,2,,45.322447728615266,652.6119755288368,corners,280.0
-1342.8572998046875,9963.333984375,3,,-156.2760598754811,872.7084005870487,corners,280.0
-1215.64599609375,11871.841796875,4,,-11.269918889093287,1054.744500947764,corners,280.0
-1329.310791015625,14455.244140625,5,,-136.68874890390444,1307.1204639027264,corners,280.0
-1822.6177978515625,14902.4365234375,6,,4.759003322642782,1378.7681852940145,corners,280.0
-1652.641357421875,16067.1279296875,7,,70.5325106531237,1507.603003536224,corners,280.0
-5805.00927734375,4591.0283203125,8,,-161.49115962077028,2729.43743061607,corners,280.0
-5142.84423828125,4383.76318359375,9,,53.98239720883735,2809.972374211456,corners,280.0
-3935.77490234375,2022.2926025390625,10,,-134.35208121198193,3121.040007123923,corners,280.0
1657.04052734375,-1591.1627197265625,11,,-68.54938824278845,3758.7377941791747,corners,280.0
1984.38232421875,-1105.0916748046875,12,,141.88935901384335,3840.2493650939055,corners,280.0
2354.76171875,-825.3573608398438,13,,-33.72007746515994,3900.6729490243224,corners,280.0
2322.87646484375,423.0693359375,14,,59.17932760669566,4015.800058670983,corners,280.0
-410.5672607421875,200.03628540039062,15,,82.18213329026113,4315.53454698237,corners,280.0
-1822.58642578125,1149.9744873046875,16,,28.102844535943454,4491.758187626246,corners,280.0
-2014.4530029296875,2270.25537109375,17,,-28.523886733817836,4576.91941009251,corners,280.0
-948.2383422851562,2550.0498046875,18,,-36.37820037945389,4699.67131970258,corners,280.0
-923.211669921875,3657.02001953125,19,,42.91386898057699,4818.630140078041,corners,280.0
-3897.388916015625,3670.621337890625,20,,54.462497401770214,5147.909894576507,corners,280.0
-4730.4609375,5532.771484375,21,,-19.987552213050254,5338.744836755097,corners,280.0
508.0,2070.0,1,,105.9465868758545,4709.281128910706,lights,280.0
3850.91064453125,2467.16162109375,2,,-77.32307552440716,4015.800058670983,lights,280.0
4162.91650390625,4321.48583984375,3,,17.67213560052842,406.49387900076493,lights,280.0
2288.220458984375,5977.6826171875,4,,-146.13317767725354,420.03388621744284,lights,280.0
2422.0,8572.283203125,5,,-0.0035039052274659496,570.2882600066804,lights,280.0
2350.34521484375,10290.4951171875,6,,4.043321781932097,652.6119755288368,lights,280.0
982.343505859375,9856.71875,7,,-19.85215901436417,673.6847077244503,lights,280.0
-1111.8233642578125,4083.1376953125,8,,-20.34936537050872,4851.625745207618,lights,280.0
-2180.9599609375,788.1787719726562,9,,-177.6864679638744,3335.4397277620365,lights,280.0
-1073.21484375,-846.0064697265625,10,,-153.06362874950142,3511.6854083345006,lights,280.0
1570.271484375,-3451.5185546875,11,,49.397424235393814,3758.7377941791747,lights,280.0
4948.5751953125,-5313.15869140625,12,,-108.23199787184699,3766.3862010813673,lights,280.0
5797.97119140625,-4648.47314453125,13,,7.454412845098083,3766.3862010813673,lights,280.0
3864.6865234375,-3666.5625,14,,-94.09823064492997,3766.3862010813673,lights,280.0
1995.1651611328125,-3004.547119140625,15,,47.2211269646823,3758.7377941791747,lights,280.0
1572.7369384765625,-1829.962890625,16,,175.66599114084735,3750.6588382344353,lights,280.0
2359.68896484375,-1402.2191162109375,17,,-64.45496375919383,3878.1343149600148,lights,280.0
2707.052734375,-331.44757080078125,18,,24.72720590427788,3968.5884407013486,lights,280.0
-158.16213989257812,-173.08328247070312,19,,-115.9418606961085,4293.607984038227,lights,280.0
-843.3074340820312,1920.2293701171875,20,,108.82666933494568,4690.398172663146,lights,280.0
-3464.26953125,5946.802734375,1,,96.53426213172563,5496.55205499174,sectors,280.0
134.15846252441406,6272.03076171875,2,,-81.52848194968453,338.45934021449546,sectors,280.0
536.5758666992188,8413.1572265625,3,,18.383575458013258,610.9783293027991,sectors,280.0
-1308.20947265625,9876.046875,4,,-151.4474821827961,850.333043736319,sectors,280.0
-1205.845947265625,13929.85546875,5,,6.493135296402668,1254.334355924947,sectors,280.0
-1457.0927734375,15789.1318359375,6,,-1.1312637240729153,1476.7059034635267,sectors,280.0
-2640.390869140625,13896.8271484375,7,,-18.373935396058,1785.2807958307299,sectors,280.0
-4735.96337890625,7892.109375,8,,-19.6351614300913,2412.2183050091326,sectors,280.0
-5821.0,4705.423828125,9,,-179.99263888732037,2722.8120920830347,sectors,280.0
-4582.86865234375,2866.42578125,10,,-151.33358091278038,2991.6881903390145,sectors,280.0
-2245.7275390625,593.9586791992188,11,,52.23515113058907,3335.4397277620365,sectors,280.0
1371.8109130859375,-1563.4725341796875,12,,-107.37570807417318,3732.014166666667,sectors,280.0
2478.005859375,-427.853759765625,13,,-2.6841896673056516,3956.7007180444443,sectors,280.0
-346.5042419433594,194.31414794921875,14,,-94.29656365950046,4293.607984038227,sectors,280.0
-1631.1075439453125,903.4436645507812,15,,44.89763350845048,4450.468197968413,sectors,280.0
-2030.50927734375,2239.927001953125,16,,155.74786421636213,4569.050827489178,sectors,280.0
-987.5775756835938,2516.9169921875,17,,-50.24275736061809,4690.398172663146,sectors,280.0
-897.3349609375,3628.370849609375,18,,36.64523161287918,4809.002801115419,sectors,280.0
-3607.670166015625,3562.09130859375,19,,-94.63527666416756,5115.178341738519,sectors,280.0
-4638.51220703125,5686.34912109375,20,,136.72274041318354,5360.956367969204,sectors,280.0
